name,officialWebsite,latitude,longitude
Parque de Nieve Las Horquetas,,-39.25229094424254,-70.99226150512695
Mt. Joy,,46.47980726171098,-89.92300987243652
Nor-Ski Ridge (eventually renamed Omnibus),,45.105068815212704,-87.24498510360718
Bear Valley (formerly Pink Panther and Snowburst),,44.398334909455556,-88.03063899278641
Mus-Ski,,45.993279572906275,-89.59936380386348
Tory Mountain,,38.87900680425525,-79.51784133911133
Laurel Creek Club,,38.27390142427571,-80.16388893127441
Real del Pehuenche,https://www.realdelpehuenche.com/,-35.96560269515913,-70.38046035766601
El Azufre,,-35.25160781532061,-70.45992884635922
Paradise Valley,,42.72212591179098,-88.35173964500427
Parque de Nieve La Nueva Esperanza,,-43.197570130551895,-71.35360870361328
Ullr,,43.70354881513539,-88.04419487714767
Windy City Ski Club/Devil's Lake,,43.435863593359244,-89.71684455871582
Oberrickenbach - Bannalp,https://www.skiliftverein-bannalp.ch/wer-wir-sind/,46.88193465041613,8.42146720886233
Niederrickenbach - Haldigrat,http://www.haldigrat.ch,46.917939582398134,8.439813518524154
Mount Tom,http://mountainzone.com/mountains/wisconsin/racine-wi/summits/mount-tom-43/,42.65676577269321,-88.18904757499696
Kiwanis Hill,http://riponpress.com/news/throwback-thursday-remember-when-ripon-s-kiwanis-hill-was-used-for-skiing/article_dcd35106-6640-11eb-9faf-bb49c8971aaf.html,43.83660084398638,-88.84819507598877
Gander Mountain,,42.493112051942425,-88.18777084350586
La Lunada,,43.1654082100076,-3.655103778839126
Nieuwegein,https://skipistenieuwegein.nl/,52.03480871299624,5.059178733825709
Voodoo Mountain,,47.45365901068531,-88.01812648773195
San Bernardino - Alp Confin,,46.46259043871556,9.184256695709223
Kingvale,http://www.snowschoolers.com/kingvale,39.31278483579498,-120.44865131378175
Hickory Hills,,42.2706085437085,-92.3201322555542
Amherst College Memorial Hill,http://www.nelsap.org/ma/amherst.html,42.36908334371153,-72.51696431373901
Skilift Waldsportpark Ebersberg,https://waldsportpark-ebersberg.de/index.php/sportangebot/skilift/,48.0933703,11.9593387
Petticoat Hill,http://www.nelsap.org/ma/petticoat.html,42.3814768,-72.7448143
Flagg Hill,http://www.nelsap.org/ma/flagg.html,42.46481490000001,-71.49950869999999
St.Lawrence University Snow Bowl,https://sites.google.com/site/slusnowbowlweb/history,44.4891983,-74.8638368
Forest Acres,http://www.nelsap.org/ma/forestacres.html,42.75531082993347,-71.09438767882081
Renegade Mountain,,35.8918673,-84.8670983
Aspen Hills,,52.5579917,-111.3071056
Snow Park at Alpine Hills,https://alpinehillsadventure.com/,42.2593022746291,-89.03148651123047
Swiss Valley,,53.612403701432484,-114.06746957246095
Braddock Heights Ski Way,,39.420463962503185,-77.5005304813385
See & Ski,,43.317778164768534,-89.5400333404541
Pines At Owl Creek,,39.209379100821614,-106.91997528076172
Silver Bells,,43.386836446455405,-74.28319931030275
Snoasis (Hidden Valley),,50.799157838039214,-104.55340558469238
Wilderness Lodge,https://www.thewildernesslodge.net/,42.0550498,-79.7720336
Oregon Ridge,,39.49110074901171,-76.68025732040402
Skilift Lößnitz,https://www.stadt-loessnitz.de/loessnitz/content/8/20151016100830.asp,50.61454827656152,12.742315450926203
Skilift Hermsdorf,http://www.massive-snowpark.de,50.757066180706495,13.638466938623063
Seebland Ski Resort,https://www.seebland.com/,35.70130683477097,52.56859303220216
Harris Farm Cross Country Ski Center,http://www.harrisfarm.com/,43.5288108,-70.5744266
Wolfeboro Cross Country Ski Association,https://www.wolfeboroxc.org/,43.5846299,-71.2211808
Skilift Donnstetten,https://www.skilift-donnstetten.de/,48.51524386974749,9.559959204299181
Mistie Sepee,,56.792527491867084,-111.43861069780272
Shirley Basin Ski Area,http://shirleybasinskiarea.com,42.64608143458061,-106.3531494140625
Mont Chalet,,41.563557151113805,-81.35944604873657
Big Friendly,,49.87704842459159,-100.85363388061523
Wanfeng,,41.65204411497135,125.95998611450197
Rolla View,,48.878757910280434,-99.67331171035764
Winterset,,45.241067697413264,-88.08657646179199
Vinings Ridge,,33.86284328392977,-84.47265386581421
Drumlins,,43.01886632140105,-76.10751986503602
Høgevarde,https://hogevarde.no/,60.33865439473565,9.504564666748072
Cone Park,,42.44154274044585,-96.35724306106567
Newaygo County Sports Park,,43.47014457658548,-85.77472686767578
Teeple Hill,,42.63420341013367,-83.5514760017395
Kjerringåsen,https://kjerringaasen.no/,59.39154112518056,11.097196006774887
Unterberg,https://www.schigebiet-unterberg.at/,47.934772728251055,15.822357221623557
Wastl am Wald,,47.89568307971192,15.303178225977481
Oak Hill,https://www.fs.usda.gov/recarea/kaibab/recarea/?recid=43348,35.2615832,-112.0108573
Vegarshei,https://www.vegarsheiskisenter.no/,58.753535956003816,8.861950302124049
Les Glissades,https://glissade.ca/,45.88516889264272,-74.1218376159668
Grandview Ski Acres,http://www.grandviewacreskamloops.com/index.html,50.589508,-120.3209457
Hochries,https://www.hochriesbahn.de/,47.769885319330804,12.235647576721185
Beaver Valley (Fruitvale),,49.09826974020704,-117.53712001055906
Akloo,,49.48273201709702,-115.77649014918212
Cassiar,,59.29354733415534,-129.86255692626952
Mt. Ida,,50.67509838857542,-119.31037538085936
Stewart,,55.95174191903539,-129.9872054544922
Javornik,https://ski-javornik.si/,45.891765070008766,14.07870393016358
Dombas Skiheiser,,62.07634447502521,9.144934082031275
Rondane Skianlegg,,61.80665870333599,9.682749176025416
Philip Miller Snow Park,,39.365724457799736,-104.88104581832886
Feforbakken,,61.53851095158537,9.641636276245142
Vegglifjell,http://vegglifjellskisenter.no/,60.05218405725651,9.009192848205592
Marikollen,https://marikollen.no/,59.92321862645576,11.058100128173853
Sloreasen Alpinbakke,https://www.ljanalpin.no/,59.847555305806885,10.792411231994654
Lommedalen,https://lommedalenskisenter.no/,59.95477655744586,10.478828811645533
Lierberget,https://www.vangski.no/alpint/lierberget/,60.87613339064245,11.121142768859889
Middagsasen,https://middagsasen.no/,59.49062201269655,10.834339523315455
Kyrkjebygdheia,,59.16794766850808,8.563002014160181
Steilia,,68.85294704966687,18.400400543212914
Gilja Alpin,,58.820521658546646,6.2953552246094
Surnadal,https://surnadal-alpinsenter.no/,62.96538997732579,8.680246734619166
Torsbustaden,,63.685878228081236,11.305979156494166
Aslia,https://www.aaslia.no/,60.26428056983512,11.024282836914088
Liabakken,https://hsilalpint.wordpress.com/liabakken/,59.96588347487214,10.932143592834498
Nylendlia,https://www.facebook.com/Nylendlia,59.983116528709594,11.019519233703639
Kniplia,,60.0643077085893,11.009519958496119
Gullingen,https://gullingen.no/skisenter/,59.41288296778662,6.468046569824244
Knyken,https://www.orkdal-il.no/knyken-skisenter/knyken/,63.262856876214855,9.746263885498072
Stokkan Alpinbakke,https://stokkanbakken.no/,63.40057597324692,10.504406356811549
Borgefjellsenteret,https://www.facebook.com/Borgefjellsenteret/?ref=page_internal,64.88845324524685,13.517535591125514
Prestlia,https://www.prestlia.com/,63.879637969722,11.284092330932642
Rambydalen,https://www.facebook.com/Rambydalen/,60.11745135361226,11.201179885864283
Anstadblaheia,http://www.sortland-alpinklubb.no/alpinbakken/,68.70905441940212,15.324400329589869
Sandnes,http://www.sandnesil.no/,69.67204660586945,29.928105735778832
Hammerfest,http://www.hammerfest-alpinklubb.no/,70.69233469845237,23.695853614807152
Lyngen Alpinklubb,,69.57794495081981,20.198338890075707
Ingierkollen,https://sites.google.com/site/ingierkollenslalom/home,59.80303298049252,10.786875152587916
Ski Parque,https://skiparque.pt/wp/,40.41046122676034,-7.469698524475092
CopenHill,https://www.copenhill.dk/,55.68462226919174,12.61998262405398
Dahongzhai 大鸿寨滑雪场,,34.25262516631659,113.0885529002299
Sahis,,63.09101257820131,25.8345397949219
Geigelsteinbahn,,47.70411902216912,12.378101669836425
Kisokoma Kogen Shinwa,,35.829126411712544,137.77530994415287
Heumöderntal - Treuchtlingen,https://www.davtreuchtlingen.de/lift-und-loipe/,48.956190699653966,10.896801783236683
Holiday Hills Resort,,47.651512680662194,-117.11477279663086
Emily Resort,https://www.emilyresort.com.ua/en/#tabs-29,49.814758197365876,24.116209411621117
Kraljica,,43.99346667043614,17.304170989990258
Hotaka Olympia,,36.768802760590795,139.18366279602057
Ski Ivan,,43.997974119933616,17.295030021667504
Mineyama Kogen Resort White Peak,https://mineyama-kogen-resort.com/,35.13132044838712,134.6660932540894
Mineyama Kogen Resort White Peak,https://mineyama-kogen-resort.com/,35.13156613179192,134.66647949218748
Strazny,http://www.skiareal-strazny.cz/index.php/cz/,48.910206561455034,13.720181846618678
Nezdice,,49.168773122751674,13.61452426910403
Polevsko,https://www.polevsko.ski/,50.78868637331482,14.533298873901392
Horní Podluží,https://www.ski-podluzi.cz/,50.87838796440168,14.556215667724635
Pernink - Pod nádražím,https://www.pernink.info/,50.36438424956835,12.777889633178736
Pernink - Velflink,https://skiarealpernink.cz/cs,50.361208548273424,12.78501358032229
Boží Dar - Novako,https://novako-ski.cz/,50.41155669763779,12.924230957031275
Mezihori,https://tjmezihori.cz/,50.537247837351444,13.36454238891604
Skipot,https://www.skipot.cz/cs/,50.41910430990782,12.731884384155299
Pyšná,https://www.skipysna.cz/,50.54911139740752,13.435138130188014
Boží Dar,http://skiarealbozidar.cz/en/homepage-en/,50.410377318268374,12.927088737487795
Měděnec - Alšovka,https://alsovka.cz/,50.42268289616488,13.134069442749025
Skipark Frymburk,http://parkfrymburk.cz/cz/uvod-zima,48.65931013374858,14.172466659545924
České Žleby,http://www.skizleby.cz/,48.88430699769531,13.783481979370142
Karasín,,49.55798838628699,16.27961006164553
Kozakov,http://www.ski.kozakov.cz/,50.59539163177574,15.27195777893069
Jalovec,https://www.skjalovec.com/,49.27354834955662,15.753897094726588
Hlinsko,https://www.skihlinsko.cz/,49.75343789226957,15.898307228088404
Velké Meziříčí - Fajtův kopec,https://www.skivm.cz/,49.36004852561487,16.02649536132815
Svratka,https://www.skiareal-svratka.cz/,49.712940061847675,16.052029991149926
Kadlecak,http://skikadlecak.cz/home,49.67665751265341,15.37855949401858
Nedvědice - Nutrie,https://www.skinutrie.cz/,49.46994028873467,16.307719612121605
Mrakotin,http://www.ski-mrakotin.cz/index.php,49.18597059116238,15.385125541687037
Soláň,https://www.skiarealsolan.cz/,49.39555785887103,18.254556655883793
Loretto Ski Resort,,44.06265767833001,-79.94596481323242
Premyslov,https://www.skipremyslov.cz/,50.10618835598326,17.065218353271508
Sacberk,https://www.sacberk.cz/,49.43769068540415,15.579403305053736
Čeřínek,https://zkopcedolu.cz/cerinek,49.37379845228382,15.426882171630885
Dalečín,http://www.skidalecin.cz/Dalecin/index2.html,49.58937983113803,16.236866378784203
Svata Anna,http://skichotebor.tode.cz/,49.72115331202383,15.682056808471705
Prachatice - Libín,https://www.skilibin.cz/,48.97438972119237,13.989561462402369
Primda,http://www.sportprimda.cz/aktuality.php,49.683099850719195,12.674806976318385
Kvasejovice,https://www.skikvasejovice.cz/,49.57090362360528,14.484289550781275
Kocourov,https://www.skikocourov.cz/,49.35873481514035,13.388145828247096
Hartmanice,https://www.la-hartmanice.com/,49.166710708633246,13.457325363159205
Nové Město na Moravě - Harusův kopec,https://www.skiharusak.cz/,49.57118193162918,16.051729583740258
Bystré,http://www.skibystre.cz/,49.64265449387966,16.372650527954125
Javorna,https://www.rsjavorna.cz/skijavorna/,49.216451247663585,13.295234107971217
Skyhigh Mountain Resort,,44.1899178,-73.7866135
Shinanodaira,,36.90552085180597,138.35468854904178
Ždiar - Strachan,,49.2713457,15.2734093
Ždiar - Strachan,https://skicentrumstrachan.sk/,49.27638567569774,20.236673765332043
Ždiar - Deny,https://www.bachledova-deny.sk/,49.2716246,20.3098466
Trojak,https://www.trojak.cz/homepage,49.35367530444637,17.8145202636719
Razula,https://www.valachy.cz/razula/,49.3691037877168,18.355854415893578
Klobouk,https://www.skiarealklobouk.cz/cz/,50.02679711690348,17.270611190795922
Praded,https://www.figura.cz/ski-areal-praded/sjezdove-lyzovani/,50.07006262924239,17.240055465698266
San Glorio,,43.025298149025986,-4.791008567810033
Vernirovice,http://www.vernirovice.webz.cz/,50.0294437709819,17.125514411926293
Zlate Hory,https://www.bohemaland.eu/en/158,50.24586354474264,17.391374969482445
U Pekina,https://www.hotylekupekina.cz/cs/lyzarsky-vlek-skiareal-jeseniky,50.239935244667706,17.347429656982445
Annaberg,https://www.annabergski.cz/areal,50.0706135306888,17.38802757263186
Vetrny Vrch,http://www.skiarealvetrnyvrch.cz/,50.13062385429549,16.79751243591311
Vaňkův kopec,https://vankuvkopec.com/,49.85683111819976,18.056991958618188
Lazensky Vrch,http://www.lazenskyvrch.cz/index.php,50.22582512111591,17.141006851196313
Slatina,http://www.skislatina.eu/LAS_NEWS.asp,49.790217224631334,17.97330703735354
Privrat,https://www.ski-privrat.cz/,49.92473475739499,16.390074157714867
Sedlonov,http://www.skisedlonov.cz/,50.33809618595387,16.313491725921654
Umbule,http://www.kuncice.eu/cebb7669_2106_43a8_9c6e_8743a782daf0.aspx,50.017946308150975,16.5291198730469
Ski Kamenec,http://www.skiarealkamenec.cz/,50.58716036201162,16.160665418396537
Kostelec,https://skikostelec.cz/,50.25030928592904,16.408141517639184
Aldrov,https://www.skialdrov.cz/cs/,50.68311183931298,15.523012542724635
Zasada,http://www.zasadaskicentrum.cz/,50.698119172014366,15.259426498413111
Strazne,https://www.strazne.eu/skiareal/,50.663856275621335,15.613177680969264
Bret,https://www.bretcz.cz/,50.64263337370188,15.905302429199244
Rejdice,http://www.skiregion.cz/cs/rejdice,50.73436707422747,15.361393356323267
Mostek,https://www.facebook.com/people/Skiare%C3%A1l-Mostek/100063750125310/,50.49740809094567,15.72411384582522
Nová Paka - Máchovka,https://www.skimachovka.cz/,50.49314925281985,15.505932235717799
Petrikovice,http://www.skipetrikovice.cz/,50.59797958346683,15.991476440429713
Zvičina,https://www.facebook.com/skizvicina,50.4555674855008,15.69467391967776
Hodkovice nad Mohelkou - Buřín,https://www.burin.cz/,50.68141233693327,15.091112518310572
Plavy,http://www.skiplavy.cz/,50.70261771764527,15.3141221046448
Modra Hvezda,http://www.skiregion.cz/cs/rokytnice-nad-jizerou/skiareal-modra-hvezda-bahynka,50.72909738210972,15.475462341308619
Skipark Gruň,https://www.skipark-grun.cz/,49.49358394648887,18.471468353271508
Nový Hrozenkov - Vranča,http://www.vranca.cz/,49.331921867606944,18.19852676391604
Malenovice,http://skimalenovice.cz/,49.570736638029224,18.404906654357934
Horní Bečva - Rališka,https://www.raliska.cz/,49.41625361148775,18.31165161132815
Ski Homole Poniklá,https://www.skihomole.cz/,50.66124474358283,15.473402404785181
Vurmovka,https://www.skivurmovka.cz/,50.68555901460826,15.511511230468775
Stupava,https://www.stupava.cz/,49.12301505704061,17.252329254150414
Oaza,https://www.penzionoaza.cz/lyzarska-sezona/,50.076012029967615,17.085002326965355
RS Trnava,https://www.rstrnava.cz/,49.31754478404194,17.85743560791018
Horni Kouty,https://www.vlekykouty.cz/,49.51183862740736,14.843061828613306
U Bambuchů,http://www.bambuchovi.cz/,49.36102679785218,18.29684581756594
Opalena,https://www.areal-opalena.cz/?uri=/,49.55442496096114,18.31834640502932
Jezerne,https://www.skiarealjezerne.cz/,49.37604782016953,18.27591385841372
Mikulčin vrch - Lopata,http://www.skicentrumbilekarpaty.cz/,48.950270819969596,17.801903152465844
U Sachovy Studanky,https://www.skisachovka.cz/,49.4178728841607,18.339718246459984
Polomka Bucnik,https://www.polomka.sk/lyziarske-stredisko,48.84774830170878,19.867761993408227
STIV Certovica,https://www.certovica.sk/,48.906483267216636,19.73635520935061
Orava Snow,https://www.oravasnow.sk/,49.385365533386064,19.18077316284182
Snowland,http://www.snowland.sk/,49.014149150832054,18.809126281738305
Vitanova,https://www.skivitanova.sk/,49.34131784785901,19.737642669677758
Janovky,https://janovky.sk/,49.264027415539815,19.606836700439477
Skorusina,,48.66169123291067,19.761246109008813
Regetovka,https://regetovka.sk/en/ski-regetovka-en/,49.419338559048754,21.27315368652346
Kosutka,http://www.kosutka.sk/,48.56130418760066,19.5313056945801
Zabava,https://www.skizabava.sk/,49.295943299924346,19.259136581420922
Porac Park,https://www.poracpark.sk/,48.87795701776182,20.744264984130883
Mraznica,,48.856106929801,20.56453552246096
Kozinec,http://www.ski-kozinec.sk/,49.296950833543164,19.1878112792969
Ski Blanc,http://www.skiblanc.sk/,48.55619154028256,18.676088714599633
Selce Cachovo,http://www.selce-cachovo.sk/,48.78750236128433,19.189699554443383
Brodok,http://www.brodok.sk/,48.87214255139504,20.730017089843773
Bane,https://www.jakubovany.sk/obec-2/sport/zimne-sporty/klasicke-lyzovanie/,49.12506524851521,19.734767341613793
Latky-Prasiva,https://www.zerrenpachlatky.sk/,48.59676604767307,19.661553764343285
Hronec Majer,http://poniklec.szm.com/zima.htm,48.781338048504516,19.548643493652367
Vernar-Studnicky,https://vernar-studnicky.com/,48.923771672626636,20.260008239746117
Snowpark Lucivna,https://www.snowpark.sk/,49.04816724330096,20.1491149902344
